blanks
727,3130,41.49,41.13,0.36,7427.37,Metal Loss,External,16,0.035,0.4,0.5,07:09,,ERW,0.219,X35,6.625,728,,0.342,2132,2961,33.68401354,-118.00623974,92.30,,,,,
728,3140,41.52,41.49,41.52,7427.73,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68401441,-118.00623976,92.29,,,,,
729,3150,41.51,41.52,41.51,7469.25,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68412591,-118.00624209,90.09,,,,,
730,3160,41.35,41.51,41.35,7510.76,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68423704,-118.00624363,86.70,,,,,
731,3170,41.34,41.35,41.34,7552.10,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68434801,-118.00624479,84.35,,,,,
732,3180,41.08,41.34,41.08,7593.45,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68445906,-118.00624475,82.02,,,,,
733,3190,41.44,41.08,41.44,7634.53,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68456944,-118.00624175,80.18,,,,,
734,3200,41.25,41.44,41.25,7675.97,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68468072,-118.00624121,78.79,,,,,
735,3210,41.35,41.25,41.35,7717.22,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68479165,-118.00624415,77.11,,,,,
736,3220,41.19,41.35,41.19,7758.57,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68490253,-118.00624760,75.43,,,,,
737,3230,41.06,41.19,41.06,7799.76,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68501341,-118.00625056,74.41,,,,,
738,3240,41.06,41.06,41.06,7840.82,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68512361,-118.00625424,73.55,,,,,
739,3250,41.10,41.06,41.10,7881.88,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68523387,-118.00625775,72.86,,,,,
740,3260,5.38,41.10,5.38,7922.98,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68534446,-118.00626077,71.88,,,,,
741,3270,2.44,5.38,2.44,7928.36,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68535899,-118.00626134,71.73,,,,,
742,3270,2.44,1.25,1.19,7929.61,Bend,,,,,,09:07,90° 3D Left Forged Bend,Elbow,,,6.625,728,,,,,33.68536206,-118.00626272,71.74,,,,,
743,3280,24.63,2.44,24.63,7930.80,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68536336,-118.00626600,71.78,,,,,
744,3290,2.01,24.63,2.01,7955.43,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68536184,-118.00634499,72.45,,,,,
745,3290,2.01,0.17,1.84,7955.60,Metal Loss,External,10,0.022,0.3,0.7,08:11,,ERW,0.219,X35,6.625,728,,0.340,2138,2969,33.68536183,-118.00634566,72.46,,,,,
746,3290,2.01,0.28,1.73,7955.70,Metal Loss,External,10,0.022,0.3,0.7,06:41,,ERW,0.219,X35,6.625,728,,0.340,2138,2969,33.68536182,-118.00634589,72.46,,,,,
747,3290,2.01,0.43,1.59,7955.85,Metal Loss Group,External,10,0.022,2.3,2.5,06:56,,ERW,0.219,X35,6.625,728,,0.354,2057,2857,33.68536181,-118.00634634,72.46,,,,,
748,3290,2.01,0.60,1.41,7956.03,Metal Loss,External,11,0.024,0.3,0.7,05:56,,ERW,0.219,X35,6.625,728,,0.341,2138,2969,33.68536180,-118.00634700,72.47,,,,,
749,3290,2.01,0.77,1.24,7956.19,Metal Loss,External,10,0.022,0.3,0.7,07:04,,ERW,0.219,X35,6.625,728,,0.340,2138,2969,33.68536179,-118.00634748,72.47,,,,,
750,3290,2.01,0.97,1.04,7956.40,Metal Loss,External,12,0.026,0.2,0.6,02:48,,ERW,0.219,X35,6.625,728,,0.340,2139,2971,33.68536178,-118.00634811,72.48,,,,,
751,3290,2.01,1.12,0.89,7956.54,Metal Loss,External,10,0.022,0.4,0.7,08:29,,ERW,0.219,X35,6.625,728,,0.341,2135,2965,33.68536177,-118.00634854,72.48,,,,,
752,3290,2.01,1.28,0.74,7956.70,Metal Loss Group,External,15,0.033,0.7,2.9,00:05,,ERW,0.219,X35,6.625,728,,0.344,2114,2936,33.68536176,-118.00634904,72.48,,,,,
753,3290,2.01,1.34,0.67,7956.77,Metal Loss,External,10,0.022,0.3,0.7,05:13,,ERW,0.219,X35,6.625,728,,0.340,2138,2969,33.68536175,-118.00634935,72.49,,,,,
754,3290,2.01,1.47,0.54,7956.90,Metal Loss,External,22,0.048,0.2,0.6,06:38,,ERW,0.219,X35,6.625,728,,0.341,2136,2967,33.68536174,-118.00634982,72.49,,,,,
755,3300,0.88,2.01,0.88,7957.44,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68536171,-118.00635159,72.50,,,,,
756,3300,0.88,0.43,0.46,7957.86,Bend,,,,,,00:04,22.5° 5D Sag Forged Bend,Elbow,,,6.625,728,,,,,33.68536168,-118.00635285,72.58,,,,,
757,3310,0.94,0.88,0.94,7958.32,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68536165,-118.00635442,72.74,,,,,
758,3310,0.94,0.48,0.45,7958.80,Bend,,,,,,06:02,22.5° 5D Over Forged Bend,Elbow,,,6.625,728,,,,,33.68536163,-118.00635581,72.92,,,,,
759,3320,4.13,0.94,4.13,7959.26,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68536161,-118.00635708,73.02,,,,,
760,3320,4.13,1.42,2.71,7960.68,Pipe Support Full Circ.,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68536150,-118.00636177,73.09,,,,,
761,3320,4.13,3.37,0.77,7962.62,Tap,,,,,,00:29,,ERW,0.219,X35,6.625,728,,,,,33.68536137,-118.00636801,73.13,,,,,
762,3330,2.09,4.13,2.09,7963.39,Girth Weld,,,,,,,,Valve,,,6.625,728,,,,,33.68536132,-118.00637035,73.14,,,,,
763,3330,2.09,0.33,1.76,7963.72,Flange,,,,,,,,Valve,,,6.625,728,,,,,33.68536129,-118.00637159,73.15,,,,,
764,3330,2.09,1.00,1.09,7964.39,Valve - AGM Valve 607,,,,,,,Located Inside Underground Vault by Carl's JR,Valve,,,6.625,728,,,,,33.68536125,-118.00637358,73.17,,,,,
765,3330,2.09,1.71,0.38,7965.10,Flange,,,,,,,,Valve,,,6.625,728,,,,,33.68536122,-118.00637608,73.17,,,,,
766,3340,5.14,2.09,5.14,7965.48,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68536121,-118.00637723,73.18,,,,,
767,3340,5.14,4.11,1.03,7969.59,Tap,,,,,,00:27,,ERW,0.219,X35,6.625,728,,,,,33.68536108,-118.00639037,73.22,,,,,
768,3350,2.46,5.14,2.46,7970.62,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68536106,-118.00639389,73.22,,,,,
769,3350,2.46,1.20,1.26,7971.82,Bend,,,,,,02:59,90° 3D Right Forged Bend,Elbow,,,6.625,728,,,,,33.68536196,-118.00639741,73.22,,,,,
770,3360,1.13,2.46,1.13,7973.08,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68536482,-118.00639937,73.23,,,,,
771,3370,0.97,1.13,0.97,7974.21,Girth Weld,,,,,,,,Tee,,,6.625,728,,,,,33.68536784,-118.00639955,73.23,,,,,
772,3370,0.97,0.47,0.50,7974.68,Tee,,,,,,03:10,,Tee,,,6.625,728,,,,,33.68536904,-118.00639957,73.24,,,,,
773,3380,5.19,0.97,5.19,7975.18,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68537038,-118.00639959,73.24,,,,,
774,3390,2.48,5.19,2.48,7980.36,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68538452,-118.00639980,73.25,,,,,
775,3390,2.48,1.24,1.24,7981.60,Bend,,,,,,02:59,90° 3D Right Forged Bend,Elbow,,,6.625,728,,,,,33.68538769,-118.00639867,73.25,,,,,
776,3400,2.52,2.48,2.52,7982.84,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68538935,-118.00639530,73.26,,,,,
777,3400,2.52,1.14,1.38,7983.98,Tap,,,,,,06:47,,ERW,0.219,X35,6.625,728,,,,,33.68538950,-118.00639203,73.26,,,,,
778,3410,2.13,2.52,2.13,7985.36,Girth Weld,,,,,,,,Valve,,,6.625,728,,,,,33.68538955,-118.00638760,73.26,,,,,
779,3410,2.13,0.32,1.81,7985.68,Flange,,,,,,,,Valve,,,6.625,728,,,,,33.68538957,-118.00638654,73.26,,,,,
780,3410,2.13,1.24,0.89,7986.60,Valve,,,,,,,,Valve,,,6.625,728,,,,,33.68538960,-118.00638342,73.26,,,,,
781,3410,2.13,1.82,0.31,7987.18,Flange,,,,,,,,Valve,,,6.625,728,,,,,33.68538963,-118.00638153,73.26,,,,,
782,3420,0.63,2.13,0.63,7987.49,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68538964,-118.00638051,73.26,,,,,
783,3430,1.99,0.63,1.99,7988.12,Girth Weld,,,,,,,,Valve,,,6.625,728,,,,,33.68538966,-118.00637836,73.26,,,,,
784,3430,1.99,0.32,1.67,7988.44,Flange,,,,,,,,Valve,,,6.625,728,,,,,33.68538968,-118.00637734,73.26,,,,,
785,3430,1.99,0.96,1.03,7989.08,Valve,,,,,,,,Valve,,,6.625,728,,,,,33.68538970,-118.00637534,73.26,,,,,
786,3430,1.99,1.67,0.32,7989.79,Flange,,,,,,,,Valve,,,6.625,728,,,,,33.68538973,-118.00637276,73.26,,,,,
787,3440,4.12,1.99,4.12,7990.11,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68538975,-118.00637180,73.26,,,,,
788,3440,4.12,0.78,3.33,7990.89,Tap,,,,,,00:25,,ERW,0.219,X35,6.625,728,,,,,33.68538980,-118.00636913,73.25,,,,,
789,3440,4.12,2.86,1.26,7992.97,Pipe Support Full Circ.,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68538994,-118.00636254,73.23,,,,,
790,3450,0.92,4.12,0.92,7994.23,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68539002,-118.00635847,73.20,,,,,
791,3450,0.92,0.46,0.46,7994.69,Bend,,,,,,06:05,22.5° 5D Over Forged Bend,Elbow,,,6.625,728,,,,,33.68539006,-118.00635707,73.11,,,,,
792,3460,0.91,0.92,0.91,7995.15,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68539011,-118.00635552,72.95,,,,,
793,3460,0.91,0.45,0.46,7995.60,Bend,,,,,,00:04,22.5° 5D Sag Forged Bend,Elbow,,,6.625,728,,,,,33.68539015,-118.00635433,72.80,,,,,
794,3470,12.97,0.91,12.97,7996.06,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68539020,-118.00635276,72.68,,,,,
795,3480,1.16,12.97,1.16,8009.03,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68539114,-118.00631078,72.24,,,,,
796,3480,1.16,0.61,0.56,8009.64,Bend,,,,,,09:02,45° 3D Left Forged Bend,Elbow,,,6.625,728,,,,,33.68539144,-118.00630893,72.23,,,,,
797,3490,20.70,1.16,20.70,8010.19,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68539219,-118.00630734,72.22,,,,,
798,3500,1.17,20.70,1.17,8030.89,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68543282,-118.00626108,71.82,,,,,
799,3500,1.17,0.59,0.58,8031.48,Bend,,,,,,09:00,45° 3D Left Forged Bend,Elbow,,,6.625,728,,,,,33.68543408,-118.00626006,71.81,,,,,
800,3510,4.24,1.17,4.24,8032.06,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68543560,-118.00625954,71.81,,,,,
801,3520,41.21,4.24,41.21,8036.30,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68544674,-118.00625981,71.73,,,,,
802,3530,40.74,41.21,40.74,8077.51,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68555857,-118.00626354,71.11,,,,,
803,3540,41.08,40.74,41.08,8118.25,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68566884,-118.00626566,70.99,,,,,
804,3550,41.02,41.08,41.02,8159.33,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68578026,-118.00626754,70.48,,,,,
805,3560,41.14,41.02,41.14,8200.35,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68589129,-118.00626975,70.21,,,,,
806,3570,41.27,41.14,41.27,8241.49,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68600265,-118.00627224,69.01,,,,,
807,3580,40.98,41.27,40.98,8282.76,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68611435,-118.00627393,68.31,,,,,
808,3590,41.05,40.98,41.05,8323.74,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68622537,-118.00627588,68.57,,,,,
809,3600,39.02,41.05,39.02,8364.79,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68633665,-118.00627769,68.47,,,,,
810,3610,1.17,39.02,1.17,8403.81,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68644241,-118.00627750,67.58,,,,,
811,3610,1.17,0.58,0.60,8404.38,Bend,,,,,,06:04,45° 3D Over Forged Bend,Elbow,,,6.625,728,,,,,33.68644374,-118.00627750,67.48,,,,,
812,3620,4.32,1.17,4.32,8404.98,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68644525,-118.00627752,67.18,,,,,
813,3630,1.17,4.32,1.17,8409.30,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68645361,-118.00627777,64.15,,,,,
814,3630,1.17,0.59,0.58,8409.89,Bend,,,,,,00:03,45° 3D Sag Forged Bend,Elbow,,,6.625,728,,,,,33.68645486,-118.00627777,63.82,,,,,
815,3640,41.27,1.17,41.27,8410.48,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68645635,-118.00627776,63.66,,,,,
816,3650,41.28,41.27,41.28,8451.75,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68656810,-118.00627780,64.21,,,,,
817,3650,41.28,18.92,22.36,8470.67,Close Metal Object Full Circ.,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68661926,-118.00627880,64.46,,,,,
818,3660,41.12,41.28,41.12,8493.02,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68667991,-118.00628209,64.81,,,,,
819,3670,41.27,41.12,41.27,8534.14,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68679082,-118.00629149,66.24,,,,,
820,3680,41.29,41.27,41.29,8575.41,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68690254,-118.00629705,66.72,,,,,
821,3690,41.35,41.29,41.35,8616.70,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68701443,-118.00629893,67.29,,,,,
822,3700,41.48,41.35,41.48,8658.05,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68712640,-118.00629956,66.82,,,,,
823,3710,41.34,41.48,41.34,8699.52,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68723875,-118.00629998,66.52,,,,,
824,3720,41.16,41.34,41.16,8740.87,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68735075,-118.00630059,66.09,,,,,
825,3730,41.11,41.16,41.11,8782.03,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68746231,-118.00630172,65.71,,,,,
826,3740,40.64,41.11,40.64,8823.14,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68757370,-118.00630276,65.32,,,,,
827,3750,40.17,40.64,40.17,8863.78,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68768375,-118.00630322,65.43,,,,,
828,3760,41.28,40.17,41.28,8903.95,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68779251,-118.00630358,64.86,,,,,
829,3770,41.40,41.28,41.40,8945.24,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68790436,-118.00630433,63.45,,,,,
830,3780,41.38,41.40,41.38,8986.63,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68801653,-118.00630566,63.53,,,,,
831,3790,41.29,41.38,41.29,9028.01,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68812849,-118.00630633,63.01,,,,,
832,3800,41.40,41.29,41.40,9069.30,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68824036,-118.00630743,62.69,,,,,
833,3810,41.33,41.40,41.33,9110.70,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68835242,-118.00630970,61.87,,,,,
834,3820,41.54,41.33,41.54,9152.03,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68846441,-118.00631082,60.39,,,,,
835,3830,41.27,41.54,41.27,9193.57,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68857676,-118.00631360,58.45,,,,,
836,3840,41.28,41.27,41.28,9234.84,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68868829,-118.00631841,55.97,,,,,
837,3850,41.25,41.28,41.25,9276.12,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68879994,-118.00632555,56.68,,,,,
838,3860,41.09,41.25,41.09,9317.37,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68891133,-118.00633255,58.27,,,,,
839,3870,39.99,41.09,39.99,9358.46,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68902253,-118.00633689,58.45,,,,,
840,3880,41.35,39.99,41.35,9398.45,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68913098,-118.00633826,58.00,,,,,
841,3890,41.11,41.35,41.11,9439.80,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68924300,-118.00633910,57.49,,,,,
842,3900,41.09,41.11,41.09,9480.91,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68935425,-118.00634043,57.23,,,,,
843,3910,41.08,41.09,41.08,9522.00,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68946571,-118.00634239,56.53,,,,,
844,3920,41.39,41.08,41.39,9563.08,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68957690,-118.00634543,56.46,,,,,
845,3930,41.29,41.39,41.29,9604.47,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68968888,-118.00634934,55.87,,,,,
846,3940,41.34,41.29,41.34,9645.76,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68980062,-118.00635230,55.18,,,,,
847,3950,41.25,41.34,41.25,9687.10,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68991271,-118.00635552,54.99,,,,,
848,3960,41.26,41.25,41.26,9728.34,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69002448,-118.00635867,53.67,,,,,
849,3970,41.24,41.26,41.24,9769.60,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69013609,-118.00636031,53.17,,,,,
850,3980,41.29,41.24,41.29,9810.84,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69024793,-118.00636074,52.18,,,,,
851,3990,41.38,41.29,41.38,9852.13,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69035947,-118.00636215,50.79,,,,,
852,4000,41.01,41.38,41.01,9893.50,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69047157,-118.00636399,48.78,,,,,
853,4010,40.94,41.01,40.94,9934.51,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69058260,-118.00636605,47.22,,,,,
854,4020,41.00,40.94,41.00,9975.46,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69069339,-118.00636822,47.12,,,,,
855,4030,41.15,41.00,41.15,10016.45,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69080451,-118.00637081,45.67,,,,,
856,4040,40.74,41.15,40.74,10057.60,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69091578,-118.00637451,43.85,,,,,
857,4050,40.91,40.74,40.91,10098.34,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69102600,-118.00637763,42.64,,,,,
858,4060,41.14,40.91,41.14,10139.25,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69113684,-118.00637930,42.44,,,,,
859,4070,40.91,41.14,40.91,10180.39,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69124830,-118.00638034,42.06,,,,,
860,4080,41.03,40.91,41.03,10221.30,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69135909,-118.00638093,42.49,,,,,
861,4090,41.12,41.03,41.12,10262.33,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69147030,-118.00638251,43.05,,,,,
862,4100,41.21,41.12,41.21,10303.45,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69158157,-118.00638421,43.85,,,,,
863,4110,41.02,41.21,41.02,10344.66,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69169334,-118.00638517,44.20,,,,,
864,4120,40.95,41.02,40.95,10385.67,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69180428,-118.00638618,43.06,,,,,
865,4130,41.38,40.95,41.38,10426.62,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69191502,-118.00638815,44.96,,,,,
866,4140,41.21,41.38,41.21,10468.00,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69202678,-118.00638908,48.00,,,,,
867,4150,41.11,41.21,41.11,10509.21,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69213857,-118.00638938,49.36,,,,,
868,4150,41.11,40.69,0.42,10549.91,Metal Loss,External,10,0.022,0.3,0.5,01:42,,ERW,0.219,X42,6.625,728,,0.295,2471,3431,33.69224858,-118.00639008,50.38,,,,,
869,4160,41.17,41.11,41.17,10550.32,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69224972,-118.00639011,50.39,,,,,
870,4170,41.21,41.17,41.21,10591.49,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69236116,-118.00639173,51.54,,,,,
871,4180,41.26,41.21,41.26,10632.70,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69247265,-118.00639236,52.53,,,,,
872,4190,41.27,41.26,41.27,10673.96,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69258442,-118.00639313,53.58,,,,,
873,4190,41.27,0.26,41.01,10674.22,Metal Loss,External,11,0.024,0.4,0.6,09:35,,ERW,0.219,X42,6.625,728,,0.295,2466,3425,33.69258516,-118.00639313,53.59,,,,,
874,4200,40.20,41.27,40.20,10715.23,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69269621,-118.00639319,54.70,,,,,
875,4210,41.43,40.20,41.43,10755.43,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69280521,-118.00639388,54.51,,,,,
876,4210,41.43,26.91,14.52,10782.34,AGM 3,,,,,,,9' East of Curb - Located in Goldenwest St,ERW,0.219,X42,6.625,728,,,,,33.69287807,-118.00639500,54.72,,,,,
877,4220,41.31,41.43,41.31,10796.86,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69291728,-118.00639546,55.15,,,,,
878,4230,41.35,41.31,41.35,10838.17,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69302935,-118.00639601,55.78,,,,,
879,4240,41.04,41.35,41.04,10879.52,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69314134,-118.00639680,55.90,,,,,
880,4240,41.04,26.31,14.74,10905.82,Metal Loss Group,External,10,0.022,4.5,1.5,06:08,,ERW,0.219,X42,6.625,728,,0.312,2331,3237,33.69321269,-118.00639741,55.55,,,,,
881,4240,41.04,26.85,14.19,10906.37,Metal Loss,External,12,0.026,0.3,0.5,06:37,,ERW,0.219,X42,6.625,728,,0.295,2470,3430,33.69321419,-118.00639742,55.54,,,,,
882,4240,41.04,27.29,13.76,10906.80,Metal Loss,External,16,0.035,0.4,0.4,06:12,,ERW,0.219,X42,6.625,728,,0.295,2465,3424,33.69321531,-118.00639743,55.53,,,,,
883,4240,41.04,27.42,13.62,10906.94,Metal Loss,External,14,0.031,0.3,0.4,06:21,,ERW,0.219,X42,6.625,728,,0.295,2469,3428,33.69321570,-118.00639744,55.53,,,,,
884,4240,41.04,36.76,4.29,10916.27,Metal Loss,External,10,0.022,0.7,0.4,06:23,,ERW,0.219,X42,6.625,728,,0.296,2456,3412,33.69324108,-118.00639772,55.59,,,,,
885,4250,40.70,41.04,40.70,10920.56,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69325260,-118.00639785,55.63,,,,,
886,4260,41.18,40.70,41.18,10961.26,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69336286,-118.00639888,55.93,,,,,
887,4270,41.23,41.18,41.23,11002.44,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69347455,-118.00640071,56.62,,,,,
888,4280,41.16,41.23,41.16,11043.67,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69358609,-118.00640338,57.74,,,,,
889,4290,41.17,41.16,41.17,11084.83,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69369783,-118.00640606,59.26,,,,,
890,4300,41.07,41.17,41.07,11125.99,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69380919,-118.00640740,59.97,,,,,
891,4310,29.33,41.07,29.33,11167.06,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69392057,-118.00640795,59.27,,,,,
892,4320,2.47,29.33,2.47,11196.40,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.69399963,-118.00640814,56.75,,,,,
893,4320,2.47,1.22,1.26,11197.61,Bend,,,,,,02:54,90° 3D Right Forged Bend,Elbow,,,6.625,728,,,,,33.69400288,-118.00640701,56.64,,,,,
894,4330,3.55,2.47,3.55,11198.87,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69400448,-118.00640369,56.57,,,,,
895,4340,2.49,3.55,2.49,11202.42,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.69400468,-118.00639226,56.44,,,,,
896,4340,2.49,1.22,1.27,11203.64,Bend,,,,,,09:06,90° 3D Left Forged Bend,Elbow,,,6.625,728,,,,,33.69400534,-118.00638846,56.64,,,,,
897,4350,1.30,2.49,1.30,11204.91,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.69400735,-118.00638652,57.38,,,,,
